# rxnID	MNXID	met_model	met_standard_name	Smiles	genes	refID	Kcat value (substrate first)
r_0003_fwd	MNXM2757;MNXM8	(R,R)-2,3-butanediol;NAD	(R,R)-butane-2,3-diol;NAD(+)	C[C@@H](O)[C@@H](C)O;NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O	yHMPu5000041855_Candida_ascalaphidarum@Seq_2803	chebi:16982;chebi:57540	31.4741;26.1387
r_4317_3_fwd	MNXM731284	sucrose	sucrose	OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O	yHMPu5000041855_Candida_ascalaphidarum@Seq_955	chebi:17992	715.7499
r_4317_3_rvs	MNXM735619;MNXM729613	D-glucose;D-fructose	D-glucose;D-fructose	OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O;OC[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O	yHMPu5000041855_Candida_ascalaphidarum@Seq_955	chebi:4167;chebi:37721	349.7479;331.0022
r_4318_1_fwd	MNXM728400	Isomaltose	alpha-isomaltose	OC[C@H]1O[C@H](OC[C@H]2O[C@H](O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	yHMPu5000041855_Candida_ascalaphidarum@Seq_2090	metacycM:CPD-16575	11.2239
r_4318_1_rvs	MNXM735619;MNXM735618	D-glucose;alpha-D-Glucose	D-glucose;alpha-D-glucose	OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O;OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O	yHMPu5000041855_Candida_ascalaphidarum@Seq_2090	chebi:4167;chebi:17925	11.4375;11.4375
r_4318_2_fwd	MNXM728400	Isomaltose	alpha-isomaltose	OC[C@H]1O[C@H](OC[C@H]2O[C@H](O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	yHMPu5000041855_Candida_ascalaphidarum@Seq_955	metacycM:CPD-16575	434.9333
r_4318_2_rvs	MNXM735619;MNXM735618	D-glucose;alpha-D-Glucose	D-glucose;alpha-D-glucose	OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O;OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O	yHMPu5000041855_Candida_ascalaphidarum@Seq_955	chebi:4167;chebi:17925	349.7479;349.7479
r_4319_1_fwd	MNXM737242	Dextrin	dextrin		yHMPu5000041855_Candida_ascalaphidarum@Seq_2090	chebi:28675	
r_4319_1_rvs	MNXM735619	D-glucose	D-glucose	OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O	yHMPu5000041855_Candida_ascalaphidarum@Seq_2090	chebi:4167	11.4375
r_4319_2_fwd	MNXM737242	Dextrin	dextrin		yHMPu5000041855_Candida_ascalaphidarum@Seq_955	chebi:28675	
r_4319_2_rvs	MNXM735619	D-glucose	D-glucose	OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O	yHMPu5000041855_Candida_ascalaphidarum@Seq_955	chebi:4167	349.7479
r_4320_fwd	MNXM728542;UNK:s_3996	Dolichyl beta-D-glucosyl phosphate;G00007	dolichyl beta-D-glucosyl phosphate;	CC(CCOP(O)(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)CC\C=C(\C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C;	yHMPu5000041855_Candida_ascalaphidarum@Seq_2172	chebi:15812;	3.2048;
r_4320_rvs	MNXM731230;UNK:s_4001	dolichyl phosphate;G10598	dolichyl phosphate;	CC(CCOP(O)(O)=O)CC\C=C(\C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C;	yHMPu5000041855_Candida_ascalaphidarum@Seq_2172	chebi:16214;	2.7359;
r_4321_fwd	MNXM728542;UNK:s_4001	Dolichyl beta-D-glucosyl phosphate;G10598	dolichyl beta-D-glucosyl phosphate;	CC(CCOP(O)(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)CC\C=C(\C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C;	yHMPu5000041855_Candida_ascalaphidarum@Seq_1825	chebi:15812;	1.0863;
r_4321_rvs	MNXM731230;UNK:s_3912	dolichyl phosphate;G10599	dolichyl phosphate;	CC(CCOP(O)(O)=O)CC\C=C(\C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C;	yHMPu5000041855_Candida_ascalaphidarum@Seq_1825	chebi:16214;	1.0658;
r_4323_fwd	MNXM16;MNXM4090;MNXM4111	S-adenosyl-L-methionine;Protein N6-(octanoyl)lysine;Sulfur donor	(S)-S-adenosyl-L-methionine;Protein N6-(octanoyl)lysine;Sulfur donor	C[S@@+](CC[C@H]([NH3+])C([O-])=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12;CCCCCCCC(=O)N[*];	yHMPu5000041855_Candida_ascalaphidarum@Seq_974	chebi:142094;chebi:80398;chebi:80867	2.2486;#;
r_4323_rvs	MNXM738804;MNXM741247;MNXM316	L-methionine;Protein N6-(lipoyl)lysine;5'-Deoxyadenosine	L-methionine;Enzyme N6-(lipoyl)lysine;5'-deoxyadenosine	CSCC[C@H]([NH3+])C([O-])=O;[*]NC(=O)CCCCC1CCSS1;C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12	yHMPu5000041855_Candida_ascalaphidarum@Seq_974	chebi:57844;chebi:80218;chebi:17319	1.5039;#;1.5264
r_4324_fwd	MNXM16;MNXM728538;MNXM4111	S-adenosyl-L-methionine;octanoyl-ACP;Sulfur donor	(S)-S-adenosyl-L-methionine;octanoyl-[acyl-carrier protein];Sulfur donor	C[S@@+](CC[C@H]([NH3+])C([O-])=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12;CCCCCCCC(=O)S[*];	yHMPu5000041855_Candida_ascalaphidarum@Seq_974	chebi:142094;chebi:7725;chebi:80867	2.2486;#;
r_4324_rvs	MNXM738804;MNXM732085;MNXM316	L-methionine;Lipoyl-[acp];5'-Deoxyadenosine	L-methionine;Lipoyl-[acp];5'-deoxyadenosine	CSCC[C@H]([NH3+])C([O-])=O;[*]SC(=O)CCCCC1CCSS1;C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12	yHMPu5000041855_Candida_ascalaphidarum@Seq_974	chebi:57844;chebi:80400;chebi:17319	1.5039;#;1.5264
r_4325	UNK:s_4006;UNK:s_4007	S-sulfanyl-[L-cysteine desulfurase];[disordered-form [Fe-S] cluster scaffold protein]	;	;	yHMPu5000041855_Candida_ascalaphidarum@Seq_1173	;	;
r_4326_1_fwd	MNXM727657;MNXM731080	hydrogen cyanide;thiosulfate	hydrogen cyanide;thiosulfate(1-)	C#N;	yHMPu5000041855_Candida_ascalaphidarum@Seq_4317	chebi:18407;chebi:33541	1.3346;
r_4326_1_rvs	MNXM726339;MNXM740079	sulphite;thiocyanate	sulfite;thiocyanate	[O-]S([O-])=O;[S-]C#N	yHMPu5000041855_Candida_ascalaphidarum@Seq_4317	chebi:17359;chebi:18022	0.9392;1.3062
r_4326_2_fwd	MNXM727657;MNXM731080	hydrogen cyanide;thiosulfate	hydrogen cyanide;thiosulfate(1-)	C#N;	yHMPu5000041855_Candida_ascalaphidarum@Seq_1720	chebi:18407;chebi:33541	2.3628;
r_4326_2_rvs	MNXM726339;MNXM740079	sulphite;thiocyanate	sulfite;thiocyanate	[O-]S([O-])=O;[S-]C#N	yHMPu5000041855_Candida_ascalaphidarum@Seq_1720	chebi:17359;chebi:18022	18.2988;4.4313
r_4327_1_fwd	MNXM653	Mg(2+)	Mg(2+)	[Mg++]	yHMPu5000041855_Candida_ascalaphidarum@Seq_1854	chebi:18420	0.8439
r_4327_1_rvs	MNXM653	Mg(2+)	Mg(2+)	[Mg++]	yHMPu5000041855_Candida_ascalaphidarum@Seq_1854	chebi:18420	0.8439
r_4327_2_fwd	MNXM653	Mg(2+)	Mg(2+)	[Mg++]	yHMPu5000041855_Candida_ascalaphidarum@Seq_2664	chebi:18420	0.7316
r_4327_2_rvs	MNXM653	Mg(2+)	Mg(2+)	[Mg++]	yHMPu5000041855_Candida_ascalaphidarum@Seq_2664	chebi:18420	0.7316
r_4328_fwd	MNXM731230;MNXM739638	dolichyl phosphate;UDP-D-glucose	dolichyl phosphate;UDP-D-glucose	CC(CCOP(O)(O)=O)CC\C=C(\C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C;OC[C@H]1OC(OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H](O)[C@@H]1O	yHMPu5000041855_Candida_ascalaphidarum@Seq_3234	chebi:16214;chebi:18066	28.5850;33.8419
r_4328_rvs	MNXM17;MNXM728542	UDP;Dolichyl beta-D-glucosyl phosphate	UDP;dolichyl beta-D-glucosyl phosphate	O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP([O-])(=O)OP([O-])([O-])=O)n1ccc(=O)[nH]c1=O;CC(CCOP(O)(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)CC\C=C(\C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C	yHMPu5000041855_Candida_ascalaphidarum@Seq_3234	chebi:58223;chebi:15812	21.7766;28.5459
r_4329_fwd	MNXM58	sulphate	sulfate	[O-]S([O-])(=O)=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_3583	chebi:16189	2.8462
r_4329_rvs	MNXM58	sulphate	sulfate	[O-]S([O-])(=O)=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_3583	chebi:16189	2.8462
r_4330_fwd	MNXM5;MNXM419	NADP(+);pyridoxine	NADP(+);pyridoxine	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;Cc1ncc(CO)c(CO)c1O	yHMPu5000041855_Candida_ascalaphidarum@Seq_306	chebi:58349;chebi:16709	11.1107;8.8946
r_4330_rvs	MNXM738702;MNXM311	NADPH;pyridoxal	NADPH;pyridoxal	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;Cc1ncc(CO)c(C=O)c1O	yHMPu5000041855_Candida_ascalaphidarum@Seq_306	chebi:57783;chebi:17310	23.7632;36.3385
r_4331_1_fwd	MNXM727697	chitin	chitin	[H]O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1NC(C)=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_3048	chebi:17029	26.7094
r_4331_1_rvs	MNXM728394	N-Acetyl-D-glucosamine	N-acetyl-D-glucosamine	CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O	yHMPu5000041855_Candida_ascalaphidarum@Seq_3048	chebi:506227	26.7093
r_4331_2_fwd	MNXM727697	chitin	chitin	[H]O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1NC(C)=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_2557	chebi:17029	22.6402
r_4331_2_rvs	MNXM728394	N-Acetyl-D-glucosamine	N-acetyl-D-glucosamine	CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O	yHMPu5000041855_Candida_ascalaphidarum@Seq_2557	chebi:506227	22.6402
r_4332_fwd	MNXM90	choline	choline	C[N+](C)(C)CCO	yHMPu5000041855_Candida_ascalaphidarum@Seq_2667	chebi:15354	3.5599
r_4332_rvs	MNXM90	choline	choline	C[N+](C)(C)CCO	yHMPu5000041855_Candida_ascalaphidarum@Seq_2667	chebi:15354	3.5599
r_4333_1_fwd	MNXM731400	polyphosphate	polyphosphate	[H]OP([O-])([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_1018	chebi:16838	0.1038
r_4333_1_rvs	MNXM9	phosphate	phosphate	OP([O-])([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_1018	chebi:43474	0.1038
r_4333_2_fwd	MNXM731400	polyphosphate	polyphosphate	[H]OP([O-])([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_4705	chebi:16838	9.6413
r_4333_2_rvs	MNXM9	phosphate	phosphate	OP([O-])([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_4705	chebi:43474	9.6413
r_4334	MNXM3;MNXM731166	ATP;Cu2(+)	ATP;Cu(2+)	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O;[Cu++]	yHMPu5000041855_Candida_ascalaphidarum@Seq_3345	chebi:30616;chebi:29036	7.3758;#
r_4335	MNXM286	dATP	dATP	Nc1ncnc2n(cnc12)[C@H]1C[C@H](O)[C@@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)O1	yHMPu5000041855_Candida_ascalaphidarum@Seq_4705	chebi:61404	3.9155
r_4336_1_fwd	MNXM575	2-Oxoglutaramate	2-oxoglutaramate	NC(=O)CCC(=O)C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_3591	chebi:16769	3.0047
r_4336_1_rvs	MNXM729302;MNXM20	ammonium;2-oxoglutarate	NH4(+);2-oxoglutarate	[NH4+];[O-]C(=O)CCC(=O)C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_3591	chebi:28938;chebi:16810	1.2496;2.0217
r_4336_2_fwd	MNXM575	2-Oxoglutaramate	2-oxoglutaramate	NC(=O)CCC(=O)C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_4273	chebi:16769	42.1508
r_4336_2_rvs	MNXM729302;MNXM20	ammonium;2-oxoglutarate	NH4(+);2-oxoglutarate	[NH4+];[O-]C(=O)CCC(=O)C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_4273	chebi:28938;chebi:16810	18.1303;26.8841
r_4337_fwd	MNXM3;MNXM733332	ATP;porphyrin	ATP;porphyrin	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O;c1cc2cc3ccc(cc4ccc(cc5ccc(cc1n2)[nH]5)n4)[nH]3	yHMPu5000041855_Candida_ascalaphidarum@Seq_3080	chebi:30616;chebi:8337	1.4879;0.0104
r_4337_rvs	MNXM9;MNXM7;MNXM733332	phosphate;ADP;porphyrin	phosphate;ADP;porphyrin	OP([O-])([O-])=O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O;c1cc2cc3ccc(cc4ccc(cc5ccc(cc1n2)[nH]5)n4)[nH]3	yHMPu5000041855_Candida_ascalaphidarum@Seq_3080	chebi:43474;chebi:456216;chebi:8337	0.5814;1.5265;0.0104
r_4338_1_fwd	MNXM725906	Starch	Starch		yHMPu5000041855_Candida_ascalaphidarum@Seq_2090	biggM:starch	
r_4338_1_rvs	MNXM735618	alpha-D-Glucose	alpha-D-glucose	OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O	yHMPu5000041855_Candida_ascalaphidarum@Seq_2090	chebi:17925	11.4375
r_4338_2_fwd	MNXM725906	Starch	Starch		yHMPu5000041855_Candida_ascalaphidarum@Seq_955	biggM:starch	
r_4338_2_rvs	MNXM735618	alpha-D-Glucose	alpha-D-glucose	OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O	yHMPu5000041855_Candida_ascalaphidarum@Seq_955	chebi:17925	349.7479
r_4339_fwd	MNXM736707	UDP-N-acetyl-alpha-D-glucosamine	UDP-N-acetyl-alpha-D-glucosamine	CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1OP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1ccc(=O)[nH]c1=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_718	chebi:57705	29.8372
r_4339_rvs	MNXM736707	UDP-N-acetyl-alpha-D-glucosamine	UDP-N-acetyl-alpha-D-glucosamine	CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1OP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1ccc(=O)[nH]c1=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_718	chebi:57705	29.8372
r_4340_fwd	MNXM732448;MNXM59465	acetyl-CoA;[protein]-L-lysine	acetyl-CoA;L-lysine residue	CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12;NCCCC[C@H](N[*])C([*])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_1208	chebi:57288;chebi:29967	0.3695;#
r_4340_rvs	MNXM727276;MNXM726992	coenzyme A;[protein]-N(6)-acetyl-L-lysine	CoA;N(6)-acetyl-L-lysine residue	CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCS;CC(=O)NCCCC[C@H](N[*])C([*])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_1208	chebi:57287;chebi:61930	0.1673;#
r_4350	MNXM2074	2-phosphoglycolate	2-phosphoglycolate	[O-]C(=O)COP([O-])([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_3920	chebi:58033	4.2509
r_4361_1_fwd	MNXM55287	Gly-Met	glycyl-L-methionine	CSCC[C@H](NC(=O)C[NH3+])C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_3113	chebi:74393	4.5087
r_4361_1_rvs	MNXM55287	Gly-Met	glycyl-L-methionine	CSCC[C@H](NC(=O)C[NH3+])C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_3113	chebi:74393	4.5087
r_4361_2_fwd	MNXM55287	Gly-Met	glycyl-L-methionine	CSCC[C@H](NC(=O)C[NH3+])C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_3372	chebi:74393	2.0354
r_4361_2_rvs	MNXM55287	Gly-Met	glycyl-L-methionine	CSCC[C@H](NC(=O)C[NH3+])C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_3372	chebi:74393	2.0354
r_4361_3_fwd	MNXM55287	Gly-Met	glycyl-L-methionine	CSCC[C@H](NC(=O)C[NH3+])C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_4310	chebi:74393	6.0000
r_4361_3_rvs	MNXM55287	Gly-Met	glycyl-L-methionine	CSCC[C@H](NC(=O)C[NH3+])C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_4310	chebi:74393	6.0000
r_4387_1_fwd	MNXM40494	Ala-Asp	L-alanyl-L-aspartate	C[C@H]([NH3+])C(=O)N[C@@H](CC([O-])=O)C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_3113	chebi:74363	7.6521
r_4387_1_rvs	MNXM40494	Ala-Asp	L-alanyl-L-aspartate	C[C@H]([NH3+])C(=O)N[C@@H](CC([O-])=O)C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_3113	chebi:74363	7.6521
r_4387_2_fwd	MNXM40494	Ala-Asp	L-alanyl-L-aspartate	C[C@H]([NH3+])C(=O)N[C@@H](CC([O-])=O)C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_3372	chebi:74363	3.7921
r_4387_2_rvs	MNXM40494	Ala-Asp	L-alanyl-L-aspartate	C[C@H]([NH3+])C(=O)N[C@@H](CC([O-])=O)C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_3372	chebi:74363	3.7921
r_4387_3_fwd	MNXM40494	Ala-Asp	L-alanyl-L-aspartate	C[C@H]([NH3+])C(=O)N[C@@H](CC([O-])=O)C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_4310	chebi:74363	8.0151
r_4387_3_rvs	MNXM40494	Ala-Asp	L-alanyl-L-aspartate	C[C@H]([NH3+])C(=O)N[C@@H](CC([O-])=O)C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_4310	chebi:74363	8.0151
r_4395_fwd	MNXM729614	D-tagatose	D-tagatopyranose	OCC1(O)OC[C@@H](O)[C@H](O)[C@@H]1O	yHMPu5000041855_Candida_ascalaphidarum@Seq_4572	chebi:4249	1.5193
r_4395_rvs	MNXM729614	D-tagatose	D-tagatopyranose	OCC1(O)OC[C@@H](O)[C@H](O)[C@@H]1O	yHMPu5000041855_Candida_ascalaphidarum@Seq_4572	chebi:4249	1.5193
r_4398_1_fwd	MNXM40495	Ala-Gln	L-alanyl-L-glutamine	C[C@H]([NH3+])C(=O)N[C@@H](CCC(N)=O)C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_3113	chebi:74387	7.5779
r_4398_1_rvs	MNXM40495	Ala-Gln	L-alanyl-L-glutamine	C[C@H]([NH3+])C(=O)N[C@@H](CCC(N)=O)C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_3113	chebi:74387	7.5779
r_4398_2_fwd	MNXM40495	Ala-Gln	L-alanyl-L-glutamine	C[C@H]([NH3+])C(=O)N[C@@H](CCC(N)=O)C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_3372	chebi:74387	3.3745
r_4398_2_rvs	MNXM40495	Ala-Gln	L-alanyl-L-glutamine	C[C@H]([NH3+])C(=O)N[C@@H](CCC(N)=O)C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_3372	chebi:74387	3.3745
r_4398_3_fwd	MNXM40495	Ala-Gln	L-alanyl-L-glutamine	C[C@H]([NH3+])C(=O)N[C@@H](CCC(N)=O)C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_4310	chebi:74387	8.4729
r_4398_3_rvs	MNXM40495	Ala-Gln	L-alanyl-L-glutamine	C[C@H]([NH3+])C(=O)N[C@@H](CCC(N)=O)C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_4310	chebi:74387	8.4729
r_4402_1_fwd	MNXM40497	Ala-Thr	L-alanyl-L-threonine	C[C@@H](O)[C@H](NC(=O)[C@H](C)[NH3+])C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_3113	chebi:74390	4.6341
r_4402_1_rvs	MNXM40497	Ala-Thr	L-alanyl-L-threonine	C[C@@H](O)[C@H](NC(=O)[C@H](C)[NH3+])C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_3113	chebi:74390	4.6341
r_4402_2_fwd	MNXM40497	Ala-Thr	L-alanyl-L-threonine	C[C@@H](O)[C@H](NC(=O)[C@H](C)[NH3+])C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_3372	chebi:74390	2.4179
r_4402_2_rvs	MNXM40497	Ala-Thr	L-alanyl-L-threonine	C[C@@H](O)[C@H](NC(=O)[C@H](C)[NH3+])C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_3372	chebi:74390	2.4179
r_4402_3_fwd	MNXM40497	Ala-Thr	L-alanyl-L-threonine	C[C@@H](O)[C@H](NC(=O)[C@H](C)[NH3+])C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_4310	chebi:74390	4.9789
r_4402_3_rvs	MNXM40497	Ala-Thr	L-alanyl-L-threonine	C[C@@H](O)[C@H](NC(=O)[C@H](C)[NH3+])C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_4310	chebi:74390	4.9789
r_4403_1	MNXM332	triphosphate	triphosphate	[O-]P([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_1018	chebi:18036	0.2920
r_4403_2	MNXM332	triphosphate	triphosphate	[O-]P([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_4705	chebi:18036	5.6935
r_4404_1_fwd	MNXM55268	Gly-Asn	glycyl-L-asparagine	NC(=O)C[C@H](NC(=O)C[NH3+])C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_3113	chebi:74391	4.5036
r_4404_1_rvs	MNXM55268	Gly-Asn	glycyl-L-asparagine	NC(=O)C[C@H](NC(=O)C[NH3+])C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_3113	chebi:74391	4.5036
r_4404_2_fwd	MNXM55268	Gly-Asn	glycyl-L-asparagine	NC(=O)C[C@H](NC(=O)C[NH3+])C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_3372	chebi:74391	2.0470
r_4404_2_rvs	MNXM55268	Gly-Asn	glycyl-L-asparagine	NC(=O)C[C@H](NC(=O)C[NH3+])C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_3372	chebi:74391	2.0470
r_4404_3_fwd	MNXM55268	Gly-Asn	glycyl-L-asparagine	NC(=O)C[C@H](NC(=O)C[NH3+])C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_4310	chebi:74391	4.8675
r_4404_3_rvs	MNXM55268	Gly-Asn	glycyl-L-asparagine	NC(=O)C[C@H](NC(=O)C[NH3+])C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_4310	chebi:74391	4.8675
r_4408_1_fwd	MNXM4026	Ala-Glu	L-alanyl-L-glutamate	C[C@H]([NH3+])C(=O)N[C@@H](CCC([O-])=O)C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_3113	chebi:61396	7.3871
r_4408_1_rvs	MNXM4026	Ala-Glu	L-alanyl-L-glutamate	C[C@H]([NH3+])C(=O)N[C@@H](CCC([O-])=O)C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_3113	chebi:61396	7.3871
r_4408_2_fwd	MNXM4026	Ala-Glu	L-alanyl-L-glutamate	C[C@H]([NH3+])C(=O)N[C@@H](CCC([O-])=O)C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_3372	chebi:61396	3.3698
r_4408_2_rvs	MNXM4026	Ala-Glu	L-alanyl-L-glutamate	C[C@H]([NH3+])C(=O)N[C@@H](CCC([O-])=O)C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_3372	chebi:61396	3.3698
r_4408_3_fwd	MNXM4026	Ala-Glu	L-alanyl-L-glutamate	C[C@H]([NH3+])C(=O)N[C@@H](CCC([O-])=O)C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_4310	chebi:61396	8.0349
r_4408_3_rvs	MNXM4026	Ala-Glu	L-alanyl-L-glutamate	C[C@H]([NH3+])C(=O)N[C@@H](CCC([O-])=O)C([O-])=O	yHMPu5000041855_Candida_ascalaphidarum@Seq_4310	chebi:61396	8.0349
